@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,frequency,unit,time,Frequency,Unit,Time
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-07-29,1968-07-29,39.1,39.1,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-07-30,1968-07-30,39.0,39.0,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-07-31,1968-07-31,38.85,38.85,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-08-01,1968-08-01,38.9,38.9,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-08-02,1968-08-02,38.85,38.85,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-08-05,1968-08-05,38.95,38.95,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-08-06,1968-08-06,38.7,38.7,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-08-07,1968-08-07,38.7,38.7,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-08-08,1968-08-08,38.45,38.45,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-08-09,1968-08-09,38.55,38.55,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-08-12,1968-08-12,38.6,38.6,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-08-13,1968-08-13,38.9,38.9,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-08-14,1968-08-14,38.95,38.95,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-08-15,1968-08-15,39.15,39.15,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-08-16,1968-08-16,39.15,39.15,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-08-19,1968-08-19,39.15,39.15,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-08-20,1968-08-20,39.55,39.55,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-08-21,1968-08-21,40.0,40.0,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-08-22,1968-08-22,39.75,39.75,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-08-23,1968-08-23,39.5,39.5,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-08-26,1968-08-26,39.5,39.5,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-08-27,1968-08-27,39.65,39.65,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-08-28,1968-08-28,39.6,39.6,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-08-29,1968-08-29,39.85,39.85,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-08-30,1968-08-30,39.8,39.8,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-09-03,1968-09-03,39.95,39.95,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-09-04,1968-09-04,39.9,39.9,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-09-05,1968-09-05,40.1,40.1,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-09-06,1968-09-06,39.9,39.9,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-09-09,1968-09-09,40.05,40.05,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-09-10,1968-09-10,40.02,40.02,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-09-11,1968-09-11,40.1,40.1,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-09-12,1968-09-12,40.1,40.1,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-09-13,1968-09-13,40.15,40.15,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-09-16,1968-09-16,40.3,40.3,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-09-17,1968-09-17,40.3,40.3,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-09-18,1968-09-18,40.5,40.5,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-09-19,1968-09-19,40.45,40.45,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-09-20,1968-09-20,40.4,40.4,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-09-23,1968-09-23,40.4,40.4,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-09-24,1968-09-24,40.45,40.45,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-09-25,1968-09-25,40.45,40.45,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-09-26,1968-09-26,40.45,40.45,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-09-27,1968-09-27,40.12,40.12,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-09-30,1968-09-30,39.6,39.6,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-10-01,1968-10-01,39.45,39.45,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-10-02,1968-10-02,38.9,38.9,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-10-03,1968-10-03,39.18,39.18,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-10-04,1968-10-04,39.05,39.05,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-10-07,1968-10-07,39.78,39.78,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-10-08,1968-10-08,39.6,39.6,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-10-09,1968-10-09,38.9,38.9,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-10-10,1968-10-10,39.05,39.05,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-10-11,1968-10-11,39.28,39.28,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-10-14,1968-10-14,39.3,39.3,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-10-15,1968-10-15,39.1,39.1,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-10-16,1968-10-16,38.95,38.95,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-10-17,1968-10-17,39.28,39.28,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-10-18,1968-10-18,39.1,39.1,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-10-21,1968-10-21,39.0,39.0,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-10-22,1968-10-22,39.05,39.05,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-10-23,1968-10-23,39.2,39.2,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-10-24,1968-10-24,39.2,39.2,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-10-25,1968-10-25,39.25,39.25,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-10-28,1968-10-28,39.48,39.48,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-10-29,1968-10-29,39.5,39.5,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-10-30,1968-10-30,39.2,39.2,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-10-31,1968-10-31,39.0,39.0,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-11-01,1968-11-01,39.18,39.18,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-11-04,1968-11-04,39.2,39.2,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-11-05,1968-11-05,39.42,39.42,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-11-06,1968-11-06,39.52,39.52,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-11-07,1968-11-07,39.3,39.3,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-11-08,1968-11-08,39.4,39.4,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-11-11,1968-11-11,39.55,39.55,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-11-12,1968-11-12,39.68,39.68,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-11-13,1968-11-13,39.88,39.88,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-11-14,1968-11-14,39.9,39.9,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-11-15,1968-11-15,40.0,40.0,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-11-18,1968-11-18,39.95,39.95,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-11-19,1968-11-19,40.22,40.22,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-11-20,1968-11-20,40.55,40.55,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-11-21,1968-11-21,40.25,40.25,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-11-22,1968-11-22,40.0,40.0,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-11-25,1968-11-25,40.1,40.1,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-11-26,1968-11-26,39.7,39.7,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-11-27,1968-11-27,39.9,39.9,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-11-28,1968-11-28,39.8,39.8,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-11-29,1968-11-29,39.85,39.85,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-12-02,1968-12-02,40.15,40.15,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-12-03,1968-12-03,40.28,40.28,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-12-04,1968-12-04,40.5,40.5,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-12-05,1968-12-05,40.35,40.35,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-12-06,1968-12-06,40.5,40.5,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-12-09,1968-12-09,40.6,40.6,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-12-10,1968-12-10,40.62,40.62,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-12-11,1968-12-11,40.95,40.95,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-12-12,1968-12-12,40.98,40.98,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-12-13,1968-12-13,41.0,41.0,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-12-16,1968-12-16,40.96,40.96,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-12-17,1968-12-17,41.22,41.22,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-12-18,1968-12-18,41.9,41.9,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-12-19,1968-12-19,41.72,41.72,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-12-20,1968-12-20,41.7,41.7,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-12-23,1968-12-23,41.6,41.6,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-12-24,1968-12-24,NA,,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-12-27,1968-12-27,41.75,41.75,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-12-30,1968-12-30,41.9,41.9,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1968-12-31,1968-12-31,41.9,41.9,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-01-02,1969-01-02,41.8,41.8,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-01-03,1969-01-03,42.05,42.05,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-01-06,1969-01-06,42.05,42.05,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-01-07,1969-01-07,42.1,42.1,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-01-08,1969-01-08,42.45,42.45,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-01-09,1969-01-09,42.5,42.5,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-01-10,1969-01-10,42.3,42.3,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-01-13,1969-01-13,42.1,42.1,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-01-14,1969-01-14,42.5,42.5,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-01-15,1969-01-15,42.7,42.7,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-01-16,1969-01-16,42.35,42.35,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-01-17,1969-01-17,42.2,42.2,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-01-20,1969-01-20,42.2,42.2,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-01-21,1969-01-21,42.48,42.48,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-01-22,1969-01-22,42.52,42.52,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-01-23,1969-01-23,42.05,42.05,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-01-24,1969-01-24,42.1,42.1,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-01-27,1969-01-27,42.2,42.2,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-01-28,1969-01-28,42.42,42.42,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-01-29,1969-01-29,42.5,42.5,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-01-30,1969-01-30,42.55,42.55,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-01-31,1969-01-31,42.54,42.54,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-02-03,1969-02-03,42.42,42.42,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-02-04,1969-02-04,42.5,42.5,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-02-05,1969-02-05,42.72,42.72,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-02-06,1969-02-06,42.62,42.62,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-02-07,1969-02-07,42.52,42.52,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-02-10,1969-02-10,42.45,42.45,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-02-11,1969-02-11,42.55,42.55,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-02-12,1969-02-12,42.5,42.5,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-02-13,1969-02-13,42.58,42.58,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-02-14,1969-02-14,42.5,42.5,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-02-17,1969-02-17,42.65,42.65,D,USD,PM,Daily,US Dollar,PM
daily,LBMA,gold,LBMA Gold Prices,gold_D_USD_PM,LBMA Gold Prices - Daily - USD - PM,1969-02-18,1969-02-18,42.58,42.58,D,USD,PM,Daily,US Dollar,PM
